Date,HLN,JNJ,KMB,KVUE,SPY,XLP
2024-06-21,8.377386093139648,141.3529815673828,130.1000213623047,17.27046775817871,533.2880859375,73.6649169921875
2024-06-24,8.445813179016113,141.70458984375,130.3145294189453,17.615314483642578,531.554443359375,74.4504165649414
2024-06-25,8.377386093139648,139.87059020996094,129.12054443359375,17.382308959960938,533.6014404296875,73.9726333618164
2024-06-26,8.3089599609375,139.51893615722656,129.8201446533203,17.326385498046875,534.2674560546875,73.8197250366211
2024-06-27,8.240532875061035,138.5496826171875,129.98805236816406,17.167940139770508,535.1096801757812,73.50438690185547
2024-06-28,8.07435417175293,138.8917694091797,128.9153289794922,16.944257736206055,533.0039672851562,73.17948150634766
2024-07-01,8.133005142211914,139.15785217285156,128.5608673095703,16.72989273071289,534.1009521484375,72.66345977783203
2024-07-02,8.142780303955078,138.76824951171875,128.71945190429688,17.00017738342285,537.6953125,73.16992950439453
2024-07-03,8.269858360290527,138.44515991210938,128.281005859375,17.06542205810547,540.0947875976562,73.04570007324219
2024-07-05,8.279634475708008,139.1958770751953,128.999267578125,17.06542205810547,543.2092895507812,73.94395446777344
2024-07-08,8.29918384552002,138.24559020996094,129.9227752685547,17.009498596191406,543.8359985351562,73.82928466796875
2024-07-09,8.416486740112305,139.73751831054688,130.0626678466797,16.981536865234375,544.3649291992188,73.6381607055664
2024-07-10,8.53378963470459,141.9991455078125,131.33131408691406,16.49688148498535,549.7515258789062,73.96305847167969
2024-07-11,8.602216720581055,142.25575256347656,131.54588317871094,16.701929092407227,545.0113525390625,73.68594360351562
2024-07-12,8.699969291687012,142.4268035888672,132.0216064453125,17.093381881713867,548.448974609375,74.01084899902344
2024-07-15,8.58266544342041,141.81861877441406,131.53652954101562,16.879013061523438,549.957275390625,73.5808334350586
2024-07-16,8.553339958190918,143.5005645751953,132.8891143798828,17.009498596191406,553.2186279296875,74.2879638671875
2024-07-17,8.71951961517334,148.79360961914062,133.90586853027344,17.186586380004883,545.4618530273438,75.2435531616211
2024-07-18,8.70974349975586,147.6912841796875,134.38162231445312,17.074737548828125,541.27001953125,74.8708724975586
2024-07-19,8.70974349975586,146.9976043701172,133.9805145263672,17.009498596191406,537.6757202148438,74.6224136352539
2024-07-22,8.71951961517334,146.56997680664062,134.45626831054688,16.990856170654297,543.2190551757812,74.67021942138672
2024-07-23,8.641318321228027,144.7739715576172,126.75118255615234,16.711252212524414,542.3670654296875,74.40263366699219
2024-07-24,8.768396377563477,148.50852966308594,131.0701141357422,16.9349365234375,530.0755615234375,74.33574676513672
2024-07-25,8.934575080871582,151.7014617919922,131.592529296875,17.009498596191406,527.313720703125,74.24974822998047
2024-07-26,9.022551536560059,152.65171813964844,132.28277587890625,17.41958999633789,533.2194213867188,75.0046615600586
2024-07-29,8.94434928894043,150.6751708984375,131.38726806640625,17.522111892700195,533.532958984375,75.03333282470703
2024-07-30,8.895474433898926,153.30740356445312,127.21759033203125,17.47551155090332,530.8297729492188,74.5268783569336
2024-07-31,8.94434928894043,150.00045776367188,125.9769515991211,17.233184814453125,539.458251953125,74.39308166503906
2024-08-01,9.120304107666016,152.76573181152344,129.17649841308594,17.363664627075195,531.8189697265625,75.08111572265625
2024-08-02,9.413561820983887,155.9776611328125,130.6876678466797,17.540752410888672,521.9172973632812,75.74047088623047
2024-08-05,9.296258926391602,153.23138427734375,128.4022674560547,16.953577041625977,506.7171936035156,74.24974822998047
2024-08-06,9.306034088134766,151.0647735595703,129.73619079589844,19.44209098815918,511.3888244628906,74.76576232910156
2024-08-07,9.394011497497559,150.99822998046875,130.61305236816406,19.218402862548828,507.970703125,74.84221649169922
2024-08-08,9.403786659240723,152.25259399414062,131.76040649414062,19.805580139160156,519.7136840820312,75.52069091796875
2024-08-09,9.589516639709473,152.63270568847656,130.8928985595703,19.59121322631836,522.0054931640625,75.63536834716797
2024-08-12,9.50153923034668,151.9295196533203,129.0085906982422,19.65645408630371,522.2796630859375,75.25312042236328
2024-08-13,9.56019115447998,150.51358032226562,129.13922119140625,19.889461517333984,530.8689575195312,75.59712982177734
2024-08-14,9.550415992736816,150.59912109375,131.35931396484375,19.93181037902832,532.5436401367188,75.9411392211914
2024-08-15,9.579742431640625,151.17880249023438,132.25479125976562,20.298824310302734,541.6716918945312,76.72473907470703
2024-08-16,9.51193904876709,151.4638671875,132.8891143798828,20.392934799194336,542.8861083984375,76.93496704101562
2024-08-19,9.600377082824707,151.6919403076172,133.82196044921875,20.364702224731445,548.0768432617188,77.19297790527344
2024-08-20,9.678988456726074,152.19558715820312,134.54954528808594,20.280006408691406,547.1856079101562,77.57522583007812
2024-08-21,9.698640823364258,153.4024200439453,134.86668395996094,20.411754608154297,549.0660400390625,78.10078430175781
2024-08-22,9.708467483520508,154.27670288085938,134.88534545898438,20.28941535949707,544.7566528320312,77.98611450195312
2024-08-23,9.728119850158691,155.9681854248047,133.96185302734375,20.534093856811523,550.5448608398438,78.2059097290039
2024-08-26,9.698640823364258,156.42428588867188,134.45626831054688,20.665843963623047,549.2325439453125,78.76013946533203
2024-08-27,9.796905517578125,156.02215576171875,133.8965606689453,20.62820053100586,549.9866943359375,78.9512710571289
2024-08-28,9.816556930541992,156.95091247558594,134.19505310058594,20.439987182617188,546.7938232421875,78.61680603027344
2024-08-29,9.91482162475586,157.2477264404297,133.59805297851562,20.468219757080078,546.8427124023438,78.22502136230469
2024-08-30,10.00325870513916,158.8084259033203,134.9413299560547,20.656435012817383,552.0629272460938,78.84616088867188
2024-09-03,9.983606338500977,160.05319213867188,137.4506072998047,20.797592163085938,540.7019653320312,79.4004135131836
2024-09-04,10.111349105834961,160.24464416503906,138.38340759277344,21.18343162536621,539.5952758789062,79.77308654785156
2024-09-05,10.140828132629395,157.97543334960938,138.10357666015625,21.18343162536621,538.2828979492188,79.46730041503906
2024-09-06,10.150654792785645,157.39137268066406,138.1788330078125,21.51280403137207,529.2235107421875,79.30484008789062
2024-09-09,10.209612846374512,159.5265655517578,138.43275451660156,21.832765579223633,535.1488037109375,79.91641998291016
2024-09-10,10.317703247070312,160.26380920410156,137.5580596923828,21.691604614257812,537.4798583984375,79.89730834960938
2024-09-11,10.248918533325195,157.81263732910156,134.68930053710938,21.729249954223633,542.9937744140625,79.1519546508789
2024-09-12,10.199786186218262,157.64028930664062,133.91802978515625,21.719837188720703,547.5675659179688,79.63929748535156
2024-09-13,10.327529907226562,158.48289489746094,134.99029541015625,22.011568069458008,550.4274291992188,80.2031021118164
2024-09-16,10.435619354248047,159.890380859375,135.62985229492188,22.002159118652344,551.240234375,80.5184555053711
2024-09-17,10.46509838104248,159.9669952392578,133.24082946777344,22.011568069458008,551.4655151367188,79.75397491455078
2024-09-18,10.36683464050293,159.08609008789062,132.7517547607422,21.82335662841797,549.8300170898438,79.44817352294922
2024-09-19,10.278397560119629,157.81263732910156,131.77354431152344,21.550443649291992,559.21240234375,78.97994232177734
2024-09-20,10.337356567382812,157.1807098388672,132.38490295410156,21.66337776184082,558.245849609375,79.36219024658203
2024-09-23,10.445446014404297,156.28067016601562,132.8175811767578,21.66337776184082,559.6407470703125,79.82234954833984
2024-09-24,10.47492504119873,155.85939025878906,132.66709899902344,21.748071670532227,561.2421264648438,79.63020324707031
2024-09-25,10.406140327453613,153.7720947265625,132.80816650390625,21.644554138183594,560.0043334960938,79.428466796875
2024-09-26,10.406140327453613,154.52847290039062,133.72991943359375,21.766891479492188,562.2245483398438,79.61099243164062
2024-09-27,10.48475170135498,154.5380401611328,134.0685272216797,21.889230728149414,561.4091186523438,79.75509643554688
2024-09-30,10.396313667297363,155.16998291015625,133.82398986816406,21.766891479492188,563.6588134765625,79.73587036132812
2024-10-01,10.504404067993164,155.1029815673828,133.94627380371094,21.437519073486328,558.6093139648438,79.4668960571289
2024-10-02,10.35700798034668,154.31784057617188,133.33486938476562,21.296356201171875,558.8450317382812,78.7944107055664
2024-10-03,10.219438552856445,153.6763153076172,131.7171173095703,20.95757293701172,557.8234252929688,78.00666809082031
2024-10-04,10.189959526062012,153.4752197265625,132.5166015625,20.85405731201172,562.8925170898438,78.26605224609375
2024-10-07,9.855862617492676,152.74755859375,132.4131317138672,20.694074630737305,557.8037109375,77.48789978027344
2024-10-08,9.963953971862793,152.90074157714844,133.5700225830078,20.56232452392578,563.0791625976562,77.87217712402344
2024-10-09,9.89516830444336,153.8199462890625,133.72991943359375,20.261184692382812,566.9793701171875,78.34290313720703
2024-10-10,9.944300651550293,153.68588256835938,132.67649841308594,20.063562393188477,565.9871215820312,77.99706268310547
2024-10-11,9.875515937805176,154.59548950195312,133.79579162597656,20.195310592651367,569.3762817382812,78.42936706542969
2024-10-14,9.92464828491211,154.72955322265625,135.00909423828125,20.327058792114258,574.032958984375,78.74639129638672
2024-10-15,9.846036911010742,157.1232452392578,136.59866333007812,20.477628707885742,569.5728759765625,79.24593353271484
2024-10-16,9.954127311706543,157.2956085205078,137.2664794921875,20.449398040771484,572.0484619140625,79.18829345703125
2024-10-17,9.90499496459961,157.4775390625,137.40753173828125,20.185901641845703,572.0975952148438,78.83283996582031
2024-10-18,9.91482162475586,158.09986877441406,136.76795959472656,20.439987182617188,574.2982177734375,79.00576782226562
2024-10-21,9.806731224060059,155.9072723388672,135.6392822265625,21.56926918029785,573.3550415039062,78.34290313720703
2024-10-22,9.737946510314941,156.50088500976562,129.563232421875,21.57868003845215,573.0504760742188,78.7848129272461
2024-10-23,9.728119850158691,158.8084259033203,128.7543182373047,21.418697357177734,567.8143310546875,78.631103515625
2024-10-24,9.718294143676758,156.7115478515625,128.86720275878906,21.61631965637207,569.0423583984375,78.52542877197266
2024-10-25,9.678988456726074,154.0401611328125,127.46574401855469,21.305767059326172,568.8457641601562,77.87217712402344
2024-10-28,9.806731224060059,154.72955322265625,127.55979919433594,21.531625747680664,570.6043701171875,78.01627349853516
2024-10-29,9.728119850158691,153.28375244140625,126.5157699584961,21.437519073486328,571.5278930664062,77.24774169921875
2024-10-30,9.629857063293457,153.78163146972656,126.42172241210938,21.54103660583496,569.798828125,77.12284851074219
2024-10-31,9.521764755249023,153.0635223388672,126.20537567138672,21.57868003845215,558.6289672851562,76.96914672851562
2024-11-01,9.561070442199707,153.322021484375,126.60982513427734,21.390464782714844,560.9866943359375,76.99796295166016
2024-11-04,9.590550422668457,151.5124053955078,125.79153442382812,21.68219757080078,559.7783813476562,77.20931243896484
2024-11-05,9.600377082824707,151.61773681640625,126.81674194335938,21.861000061035156,566.547119140625,77.6992416381836
2024-11-06,9.374369621276855,151.167724609375,123.81635284423828,21.174020767211914,580.6346435546875,76.43116760253906
2024-11-07,9.433328628540039,150.06658935546875,124.39008331298828,21.61631965637207,585.1240844726562,76.70975494384766
2024-11-08,9.443154335021973,148.86016845703125,125.66926574707031,22.28447914123535,587.65869140625,77.64161682128906
2024-11-11,9.344890594482422,148.4484405517578,125.3400650024414,22.378585815429688,588.21875,77.37263488769531
2024-11-12,9.11888313293457,146.15048217773438,124.28663635253906,22.256248474121094,586.3914184570312,77.4590835571289
2024-11-13,9.069751739501953,146.72499084472656,124.33365631103516,21.966711044311523,586.6763305664062,77.68965148925781
2024-11-14,9.14836311340332,145.41322326660156,123.85395812988281,22.41288185119629,582.9038696289062,77.49750518798828
2024-11-15,9.226974487304688,147.45266723632812,126.11134338378906,22.612232208251953,575.4376831054688,76.81543731689453
2024-11-18,9.266280174255371,148.18992614746094,127.9266128540039,22.517303466796875,577.7955322265625,77.35340118408203
2024-11-19,9.315410614013672,146.49517822265625,127.55040740966797,22.48882484436035,579.9075317382812,77.4590835571289
2024-11-20,9.315410614013672,146.6005096435547,128.26522827148438,22.574262619018555,580.1041259765625,77.06520080566406
2024-11-21,9.384196281433105,148.8888702392578,128.88600158691406,22.868545532226562,583.2183227539062,77.90099334716797
2024-11-22,9.48245906829834,148.57293701171875,130.19337463378906,22.859050750732422,585.02587890625,78.62149810791016
2024-11-25,9.413675308227539,149.15699768066406,130.87059020996094,23.01093864440918,587.0103149414062,79.05380249023438
2024-11-26,9.423501968383789,149.1376953125,131.42552185058594,22.897022247314453,590.075439453125,79.38042449951172
2024-11-27,9.551244735717773,149.9870147705078,130.92703247070312,22.90651512145996,588.287353515625,79.54374694824219
2024-11-29,9.49228572845459,149.61061096191406,131.06814575195312,22.859050750732422,591.94189453125,79.94722747802734
2024-12-02,9.50211238861084,149.40794372558594,131.26564025878906,23.029924392700195,593.0029296875,79.85116577148438
2024-12-03,9.541418075561523,147.0529327392578,128.67906188964844,22.289472579956055,593.278076171875,79.43807983398438
2024-12-04,9.521764755249023,145.228759765625,128.66026306152344,21.985698699951172,596.9619750976562,79.21711730957031
2024-12-05,9.561070442199707,144.31185913085938,129.93942260742188,21.957218170166016,595.9796142578125,79.53413391113281
2024-12-06,9.50211238861084,144.10916137695312,127.85174560546875,21.68192481994629,597.109375,79.1402587890625
2024-12-09,9.472633361816406,144.38906860351562,126.16261291503906,21.6534423828125,594.0344848632812,79.015380859375
2024-12-10,9.50211238861084,144.0319366455078,126.27649688720703,21.586994171142578,592.1875610351562,79.39002990722656
2024-12-11,9.600377082824707,141.5321502685547,123.94209289550781,21.093360900878906,596.7655639648438,78.7848129272461
2024-12-12,9.561070442199707,141.14608764648438,124.20777893066406,21.188289642333984,593.690673828125,79.015380859375
2024-12-13,9.590550422668457,141.51284790039062,124.63479614257812,21.083866119384766,593.57275390625,78.81364440917969
2024-12-16,9.551244735717773,138.83934020996094,124.65380096435547,20.950963973999023,596.1072387695312,78.40054321289062
2024-12-17,9.737946510314941,141.3101806640625,124.44501495361328,20.922489166259766,593.6513061523438,78.26605224609375
2024-12-18,9.541418075561523,139.70799255371094,123.71431732177734,20.41935920715332,575.9584350585938,77.07481384277344
2024-12-19,9.531591415405273,138.57876586914062,124.73919677734375,20.5142879486084,575.7815551757812,76.52722930908203
2024-12-20,9.521764755249023,139.437744140625,124.61585998535156,20.666175842285156,582.697265625,76.79621887207031
2024-12-23,9.551244735717773,140.2098846435547,124.7297134399414,20.495304107666016,586.1866455078125,76.39160919189453
2024-12-24,9.570897102355957,140.76968383789062,125.43192291259766,20.46682357788086,592.7021484375,76.89495849609375
2024-12-26,9.570897102355957,140.5090789794922,126.33344268798828,20.618711471557617,592.7415771484375,77.1369400024414
2024-12-27,9.472633361816406,139.99755859375,125.07133483886719,20.438344955444336,586.5020141601562,76.75944519042969
2024-12-30,9.344890594482422,138.34710693359375,123.95158386230469,20.10609245300293,579.80908203125,75.8592300415039
2024-12-31,9.374369621276855,139.58253479003906,124.35012817382812,20.267471313476562,577.69970703125,76.09153747558594
2025-01-02,9.276105880737305,139.00341796875,123.96107482910156,20.20102310180664,576.2803344726562,75.8592300415039
2025-01-03,9.295758247375488,139.16751098632812,123.1354751586914,20.125078201293945,583.4857788085938,75.82051086425781
2025-01-06,9.285931587219238,138.65594482421875,119.68131256103516,20.039640426635742,586.8471069335938,75.02679443359375
2025-01-07,9.295758247375488,141.13644409179688,120.80107116699219,19.982681274414062,580.2133178710938,74.76543426513672
2025-01-08,9.325237274169922,137.31439208984375,120.29812622070312,20.030149459838867,581.0609130859375,74.90093994140625
2025-01-10,8.942008972167969,137.11167907714844,118.1060562133789,19.792821884155273,572.1895751953125,73.8942642211914
2025-01-13,8.942008972167969,139.437744140625,119.02652740478516,19.90673828125,573.0768432617188,74.02009582519531
2025-01-14,8.853571891784668,139.70799255371094,119.73825073242188,19.963699340820312,573.8653564453125,74.03945922851562
2025-01-15,8.951834678649902,139.92034912109375,119.14989471435547,19.792821884155273,584.3040161132812,73.78779602050781
2025-01-16,9.03044605255127,142.62281799316406,120.18425750732422,20.115583419799805,583.1802978515625,74.33953094482422
2025-01-17,9.079578399658203,141.9085693359375,120.72515106201172,20.030149459838867,589.035400390625,74.76543426513672
2025-01-21,9.079578399658203,142.9895782470703,120.06088256835938,19.745357513427734,594.427001953125,75.11390686035156
2025-01-22,9.05992603302002,140.2098846435547,119.68131256103516,19.697893142700195,597.7686157226562,74.7460708618164
2025-01-23,9.226974487304688,141.5321502685547,120.54485321044922,19.697893142700195,601.0313720703125,75.0171127319336
2025-01-24,9.226974487304688,141.70590209960938,121.85440826416016,19.726375579833984,599.2766723632812,75.40428924560547
2025-01-27,9.413675308227539,147.56446838378906,124.70125579833984,20.352909088134766,590.7996826171875,77.44669342041016
2025-01-28,9.374369621276855,145.1418914794922,122.83181762695312,20.276966094970703,595.8760986328125,76.23674011230469
2025-01-29,9.364542961120605,145.8850860595703,123.0500717163086,20.22949981689453,593.204833984375,76.42063903808594
2025-01-30,9.403848648071289,147.54515075683594,124.16984558105469,20.618711471557617,596.3886108398438,77.1756591796875
2025-01-31,9.305584907531738,146.85025024414062,123.33475494384766,20.210514068603516,593.2146606445312,76.44969940185547
2025-02-03,9.315410614013672,146.57998657226562,123.79024505615234,20.153554916381836,589.2225341796875,76.74976348876953
2025-02-04,9.354717254638672,148.14356994628906,122.69895935058594,19.754850387573242,593.1752319335938,76.10124206542969
2025-02-05,9.462806701660156,149.30177307128906,122.6515121459961,19.688404083251953,595.580322265625,76.57551574707031
2025-02-06,9.344890594482422,148.16287231445312,122.12010955810547,18.79606056213379,597.6503295898438,76.92398834228516
2025-02-07,9.384196281433105,147.78646850585938,123.64791107177734,19.156795501708984,592.1796875,76.8078384399414
2025-02-10,9.51193904876709,148.867431640625,124.72021484375,19.536514282226562,596.2012939453125,77.2821273803711
2025-02-11,9.678988456726074,150.69158935546875,126.39037322998047,19.849781036376953,596.65478515625,78.02747344970703
2025-02-12,9.688814163208008,149.85189819335938,127.04515075683594,20.094249725341797,594.7326049804688,77.96939086914062
2025-02-13,9.777252197265625,151.77259826660156,128.4495849609375,20.564010620117188,601.0116577148438,78.81151580810547
2025-02-14,9.541418075561523,150.7108917236328,125.89692687988281,21.024185180664062,600.9819946289062,78.02747344970703
2025-02-18,9.816556930541992,150.78875732421875,128.7152862548828,21.091289520263672,602.746337890625,78.30818176269531
2025-02-19,9.806731224060059,153.61013793945312,130.8883819580078,21.350139617919922,604.1658325195312,78.93736267089844
2025-02-20,9.728119850158691,155.35159301757812,131.8752899169922,21.46518325805664,601.6522827148438,78.62760925292969
2025-02-21,9.90499496459961,157.9005889892578,133.09942626953125,22.356769561767578,591.361572265625,79.54717254638672
2025-02-24,9.973779678344727,159.3015594482422,132.8906707763672,22.337594985961914,588.6705932617188,79.78915405273438
2025-02-25,9.973779678344727,161.5878448486328,134.08633422851562,22.404706954956055,585.7430419921875,80.92168426513672
2025-02-26,10.022911071777344,158.6594696044922,132.0555877685547,22.260900497436523,586.038818359375,79.37294006347656
2025-02-27,9.620030403137207,159.29180908203125,133.03302001953125,22.1842041015625,576.6844482421875,79.36325073242188
2025-02-28,10.00325870513916,160.54684448242188,134.7600860595703,22.625205993652344,585.6839599609375,80.41834259033203
2025-03-03,10.396313667297363,162.74560546875,136.0316925048828,22.807357788085938,575.4227905273438,80.84423828125
2025-03-04,10.48475170135498,160.93601989746094,133.93450927734375,22.452640533447266,568.6116333007812,79.46973419189453
2025-03-05,10.35700798034668,160.64414978027344,134.39950561523438,22.088335037231445,574.722900390625,79.79884338378906
2025-03-06,10.209612846374512,161.3349151611328,135.1396942138672,22.222553253173828,564.52099609375,79.94402313232422
2025-03-07,10.268570899963379,162.17160034179688,138.6246795654297,22.452640533447266,567.68505859375,80.20537567138672
2025-03-10,10.189959526062012,163.15419006347656,141.12353515625,22.931987762451172,552.564453125,80.0311508178711
2025-03-11,10.209612846374512,161.36407470703125,137.95449829101562,22.519744873046875,547.9710083007812,78.85991668701172
2025-03-12,10.013084411621094,158.4356689453125,134.00991821289062,22.117095947265625,550.8787841796875,77.14662170410156
2025-03-13,10.013084411621094,158.5718994140625,134.1726837158203,22.222553253173828,543.5353393554688,76.7884750366211
2025-03-14,9.973779678344727,158.3967742919922,133.69395446777344,21.867834091186523,554.762451171875,76.96271514892578
2025-03-17,10.131002426147461,158.4259490966797,133.95248413085938,22.443052291870117,559.0404663085938,78.0855484008789
2025-03-18,10.111349105834961,159.7977294921875,133.5886688232422,22.375944137573242,552.9981079101562,77.19502258300781
2025-03-19,10.189959526062012,158.5718994140625,133.7035369873047,22.558095932006836,559.020751953125,77.19502258300781
2025-03-20,10.209612846374512,158.60105895996094,133.15782165527344,22.423879623413086,557.4042358398438,76.81751251220703
2025-03-21,10.101522445678711,159.1945343017578,132.76527404785156,22.34718132019043,557.5880737304688,76.7884750366211
2025-03-24,9.963953971862793,158.86373901367188,131.95147705078125,22.404706954956055,567.5736083984375,77.26334381103516
2025-03-25,9.865689277648926,156.65528869628906,131.1568145751953,22.145858764648438,568.93798828125,76.56271362304688
2025-03-26,9.875515937805176,157.33631896972656,133.6652374267578,22.43346405029297,562.1458129882812,77.74989318847656
2025-03-27,9.944300651550293,158.7080841064453,134.5747833251953,22.529335021972656,560.6529541015625,78.63539123535156
2025-03-28,10.062216758728027,159.27236938476562,134.71841430664062,22.7210750579834,549.3623657226562,78.24616241455078
2025-03-31,10.111349105834961,161.34463500976562,136.16412353515625,22.9895076751709,553.0501098632812,79.47225952148438
2025-04-01,10.00325870513916,149.0959014892578,136.9396209716797,22.893638610839844,554.6121215820312,79.58902740478516
2025-04-02,9.983606338500977,151.14871215820312,136.8151397705078,22.884052276611328,558.1220092773438,79.3554916381836
2025-04-03,10.268570899963379,155.48782348632812,139.03636169433594,22.644376754760742,530.6172485351562,79.81282806396484
2025-04-04,9.718294143676758,149.086181640625,132.0376434326172,21.40765953063965,499.5533447265625,76.34864044189453
2025-04-07,9.109057426452637,146.5371856689453,128.81114196777344,20.87079429626465,498.6635437011719,75.46312713623047
2025-04-08,9.187668800354004,145.9340057373047,127.60477447509766,20.602357864379883,490.8531188964844,74.29541778564453
2025-04-09,9.48245906829834,146.87771606445312,129.39517211914062,20.880380630493164,542.4021606445312,77.1757583618164
2025-04-10,9.462806701660156,144.6595001220703,131.63552856445312,20.96666145324707,518.6346435546875,77.21468353271484
2025-04-11,9.885342597961426,147.6171112060547,133.80886840820312,21.177574157714844,527.8884887695312,78.18778228759766
2025-04-14,9.934473991394043,150.1758270263672,136.48963928222656,21.7719669342041,533.0098266601562,79.52091217041016
2025-04-15,9.944300651550293,149.45587158203125,135.446044921875,21.963703155517578,531.516845703125,78.84947967529297
2025-04-16,9.983606338500977,149.73802185058594,133.75140380859375,21.7911376953125,519.7023315429688,78.00289154052734
2025-04-17,10.042564392089844,153.20152282714844,136.72898864746094,22.423879623413086,520.44384765625,79.6668701171875
2025-04-21,10.013084411621094,152.6664276123047,134.10565185546875,21.350139617919922,508.05584716796875,78.9078598022461
2025-04-22,10.268570899963379,153.4739227294922,132.04722595214844,22.232139587402344,521.2744140625,80.02691650390625
2025-04-23,10.052390098571777,151.16818237304688,127.71965026855469,21.992467880249023,529.3516845703125,79.56956481933594
2025-04-24,10.131002426147461,150.73036193847656,126.7048110961914,21.810312271118164,540.4940795898438,78.86894989013672
2025-04-25,10.118081092834473,150.38986206054688,126.00589752197266,22.059574127197266,544.3992919921875,78.66458892822266
2025-04-28,10.167776107788086,151.1389923095703,125.32612609863281,22.155445098876953,544.6068725585938,78.40185546875
2025-04-29,10.217472076416016,151.6837921142578,124.99103546142578,22.414291381835938,548.0375366210938,79.05381774902344
2025-04-30,10.088262557983398,152.0729522705078,126.16866302490234,22.625205993652344,548.2550659179688,79.6279525756836
2025-05-01,10.267168045043945,150.27310180664062,124.3399887084961,22.970333099365234,552.1405029296875,78.93706512451172
